"id","id_github.covid19datahub.covid19br","id_github.oxcgrt.covidpolicytracker","id_github.wcota.covid19br","administrative_area_level","administrative_area_level_2","administrative_area_level_3","key_apple_mobility","key_gadm","key_google_mobility","key_hasc","key_jhu_csse","key_local","latitude","longitude","population","population_data_source","population_data_source_url"
"90b880b6",3532827,"BR_SP","3532827",3,"São Paulo","Nova Campina",,"BRA.25.370_1",,,"BRSP3532827","3532827",-24.207035065,-49.0097053554245,9860,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c18fe329",3532843,"BR_SP","3532843",3,"São Paulo","Nova Canaã Paulista",,"BRA.25.371_1",,,"BRSP3532843","3532843",-20.37134647,-50.919017874173,1852,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"646b5823",3532868,"BR_SP","3532868",3,"São Paulo","Nova Castilho",,"BRA.25.372_1",,,"BRSP3532868","3532868",-20.77985668,-50.3498262446899,1278,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3d281da0",3532900,"BR_SP","3532900",3,"São Paulo","Nova Europa",,"BRA.25.373_1","ChIJ9RUUhYLQuJQRU6HVaAe5tBk",,"BRSP3532900","3532900",-21.775855065,-48.55070752831,11355,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1421d4e9",3533007,"BR_SP","3533007",3,"São Paulo","Nova Granada",,"BRA.25.374_1","ChIJHwkmD1H8vJQRMT3mZLd3tL4",,"BRSP3533007","3533007",-20.451517105,-49.3228940980177,21689,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"62e48e48",3533106,"BR_SP","3533106",3,"São Paulo","Nova Guataporanga",,"BRA.25.375_1",,,"BRSP3533106","3533106",-21.319363595,-51.6490357231791,2325,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f9ab61ab",3533205,"BR_SP","3533205",3,"São Paulo","Nova Independência",,"BRA.25.376_1",,,"BRSP3533205","3533205",-21.13940239,-51.519824304183,4053,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8f6e3b0a",3533304,"BR_SP","3533304",3,"São Paulo","Nova Luzitânia",,"BRA.25.377_1",,,"BRSP3533304","3533304",-20.868149755,-50.2563336525125,4160,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1445b82c",3533403,"BR_SP","3533403",3,"São Paulo","Nova Odessa",,"BRA.25.378_1","ChIJufFaB4WXyJQRKw-mPsTHB6U",,"BRSP3533403","3533403",-22.775811195,-47.2755377548952,60956,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f3dba578",3533254,"BR_SP","3533254",3,"São Paulo","Novais",,"BRA.25.379_1","ChIJYfMPg3AQvJQR79qvSzjg1oY",,"BRSP3533254","3533254",-20.990269665,-48.9067439094354,5945,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6280e28d",3533502,"BR_SP","3533502",3,"São Paulo","Novo Horizonte",,"BRA.25.380_1","ChIJpzI81TeJvpQRMJwFKumsRBY",,"BRSP3533502","3533502",-21.475218775,-49.3009376550234,41414,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f9cf0d6e",3533601,"BR_SP","3533601",3,"São Paulo","Nuporanga",,"BRA.25.381_1",,,"BRSP3533601","3533601",-20.698926925,-47.7186247342054,7478,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8f0a57cf",3533700,"BR_SP","3533700",3,"São Paulo","Ocauçu",,"BRA.25.382_1",,,"BRSP3533700","3533700",-22.43254375,-49.9381630629694,4291,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"fd8aa856",3533809,"BR_SP","3533809",3,"São Paulo","Óleo",,"BRA.25.383_1",,,"BRSP3533809","3533809",-22.972476005,-49.3937179440367,2471,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8b4ff2f7",3533908,"BR_SP","3533908",3,"São Paulo","Olímpia",,"BRA.25.384_1","ChIJvbSwp11uvJQRe_yClKnE9OQ",,"BRSP3533908","3533908",-20.70554447,-48.9567373802011,55130,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"67f88d7c",3534005,"BR_SP","3534005",3,"São Paulo","Onda Verde",,"BRA.25.385_1",,,"BRSP3534005","3534005",-20.617821695,-49.2521058936274,4422,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"113dd7dd",3534104,"BR_SP","3534104",3,"São Paulo","Oriente",,"BRA.25.386_1","ChIJuS_k60d_lZQRB84fvWozuso",,"BRSP3534104","3534104",-22.14314747,-50.0897202731323,6542,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8d1ffc27",3534203,"BR_SP","3534203",3,"São Paulo","Orindiúva",,"BRA.25.387_1",,,"BRSP3534203","3534203",-20.2020216,-49.3695314511719,7194,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"fbdaa686",3534302,"BR_SP","3534302",3,"São Paulo","Orlândia",,"BRA.25.388_1","ChIJ7cb-pgIlupQR24XolVjIkxw",,"BRSP3534302","3534302",-20.70179653,-47.8978530777036,44360,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"679ce1b9",3534401,"BR_SP","3534401",3,"São Paulo","Osasco",,"BRA.25.389_1","ChIJ798P24NVzpQRnKojtzM87pA",,"BRSP3534401","3534401",-23.53885269,-46.7898901668944,699944,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1159bb18",3534500,"BR_SP","3534500",3,"São Paulo","Oscar Bressane",,"BRA.25.390_1",,,"BRSP3534500","3534500",-22.29453564,-50.2518081647398,2603,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6ac3bde5",3534609,"BR_SP","3534609",3,"São Paulo","Osvaldo Cruz",,"BRA.25.391_1","ChIJi-AUCdollJQR9jbl2RyvJcw",,"BRSP3534609","3534609",-21.703650475,-50.8841341340832,33000,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1c06e744",3534708,"BR_SP","3534708",3,"São Paulo","Ourinhos",,"BRA.25.392_1","ChIJzfdIpDwYwJQRJAjHwN8kD4Q",,"BRSP3534708","3534708",-22.957203865,-49.8593249749812,114352,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"87e5bde8",3534807,"BR_SP","3534807",3,"São Paulo","Ouro Verde",,"BRA.25.393_1",,,"BRSP3534807","3534807",-21.49777794,-51.7197176989647,8620,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f1ce0e90",3534757,"BR_SP","3534757",3,"São Paulo","Ouroeste",,"BRA.25.394_1","ChIJlWVOw2FBmJQRJCMc1kmX8_g",,"BRSP3534757","3534757",-19.924955365,-50.3978406610793,10539,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f120e749",3534906,"BR_SP","3534906",3,"São Paulo","Pacaembu",,"BRA.25.395_1","ChIJefk9FZ62lpQRPwyfYPhQauI",,"BRSP3534906","3534906",-21.50072002,-51.2750088018659,14263,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"41207fba",3535002,"BR_SP","3535002",3,"São Paulo","Palestina",,"BRA.25.396_1","ChIJwSZdlhsjvZQRq7-UrYpDqac",,"BRSP3535002","3535002",-20.340317725,-49.4764333216516,13123,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d9eb4437",3535101,"BR_SP","3535101",3,"São Paulo","Palmares Paulista",,"BRA.25.397_1","ChIJK3pNYUUCvJQRYu-iTiRn2ac",,"BRSP3535101","3535101",-21.098515515,-48.8302353084075,13486,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"acaacaf8",3535200,"BR_SP","3535200",3,"São Paulo","Palmeira d'Oeste",,"BRA.25.398_1","ChIJRfxazv99l5QRoAURQ9GxkRo",,"BRSP3535200","3535200",-20.44832134,-50.7357367761585,9227,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d4b4186b",3535309,"BR_SP","3535309",3,"São Paulo","Palmital",,"BRA.25.399_1","ChIJhXTlNyxNlZQROLTAqUrLEkY",,"BRSP3535309","3535309",-22.814694405,-50.2202102647102,22272,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a6fc3e78",3535408,"BR_SP","3535408",3,"São Paulo","Panorama",,"BRA.25.400_1","ChIJL19l-bACkZQRXkYYwpEmgnE",,"BRSP3535408","3535408",-21.463941575,-51.8502709851171,15862,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"378149de",3535507,"BR_SP","3535507",3,"São Paulo","Paraguaçu Paulista",,"BRA.25.401_1","ChIJ7SM-CDMblZQRyuorJ6c4i3U",,"BRSP3535507","3535507",-22.46580791,-50.644710574121,45945,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"42c0c711",3535606,"BR_SP","3535606",3,"São Paulo","Paraibuna",,"BRA.25.402_1","ChIJTeKtu7SmzZQR1RjbPWjs0GM",,"BRSP3535606","3535606",-23.471556665,-45.6538268867532,18263,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"da0bfc9c",3535705,"BR_SP","3535705",3,"São Paulo","Paraíso",,"BRA.25.403_1",,,"BRSP3535705","3535705",-21.0172472,-48.7663046073186,6496,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a6508b37",3535804,"BR_SP","3535804",3,"São Paulo","Paranapanema",,"BRA.25.404_1","ChIJ_QLYtNFMwZQRHHLiSACyNAM",,"BRSP3535804","3535804",-23.447961805,-48.7953184864901,20395,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"39f674a3",3535903,"BR_SP","3535903",3,"São Paulo","Paranapuã",,"BRA.25.405_1",,,"BRSP3535903","3535903",-20.066541675,-50.6046199990277,4095,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bd9bb178",3536000,"BR_SP","3536000",3,"São Paulo","Parapuã",,"BRA.25.406_1","ChIJRaCzobkulJQRT-Qk2JlJ0vk",,"BRSP3536000","3536000",-21.828619,-50.7770124653233,10949,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c58563eb",3536109,"BR_SP","3536109",3,"São Paulo","Pardinho",,"BRA.25.407_1","ChIJSaMDugTqxpQR89V-ih-AU0c",,"BRSP3536109","3536109",-23.098918915,-48.411877727153,6508,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b0c4ed24",3536208,"BR_SP","3536208",3,"São Paulo","Pariquera-Açu",,"BRA.25.408_1","ChIJ5xLXpX_F2pQRK03HlqVPf9s",,"BRSP3536208","3536208",-24.679666515,-47.8498390443076,19723,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5d0c04f0",3536257,"BR_SP","3536257",3,"São Paulo","Parisi",,"BRA.25.409_1",,,"BRSP3536257","3536257",-20.26187134,-50.0410441574649,2169,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"21b99a82",3536307,"BR_SP","3536307",3,"São Paulo","Patrocínio Paulista",,"BRA.25.410_1","ChIJ-a8zmJCysJQRV0ng2Sji7HU",,"BRSP3536307","3536307",-20.695382115,-47.2952342171304,14807,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"53f1bc91",3536406,"BR_SP","3536406",3,"São Paulo","Paulicéia",,"BRA.25.411_1",,,"BRSP3536406","3536406",-21.21133232,-51.7978791270316,7454,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"cb3a871c",3536505,"BR_SP","3536505",3,"São Paulo","Paulínia",,"BRA.25.412_1","ChIJ8Rr5lQ2VyJQRlSDPPjEuna4",,"BRSP3536505","3536505",-22.74611759,-47.1559041096599,112003,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f411e554",3536570,"BR_SP","3536570",3,"São Paulo","Paulistânia",,"BRA.25.413_1",,,"BRSP3536570","3536570",-22.56936073,-49.3115880594059,1834,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"be7b09d3",3536604,"BR_SP","3536604",3,"São Paulo","Paulo de Faria",,"BRA.25.414_1",,,"BRSP3536604","3536604",-20.070854185,-49.4304394310307,8959,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"21ddf647",3536703,"BR_SP","3536703",3,"São Paulo","Pederneiras",,"BRA.25.415_1","ChIJw5iwPp5Qv5QRE4Kpko83vm8",,"BRSP3536703","3536703",-22.284314155,-48.8825253959734,47111,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5d8681ec",3536802,"BR_SP","3536802",3,"São Paulo","Pedra Bela",,"BRA.25.416_1",,,"BRSP3536802","3536802",-22.763698575,-46.4111459190752,6110,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c54dba61",3536901,"BR_SP","3536901",3,"São Paulo","Pedranópolis",,"BRA.25.417_1",,,"BRSP3536901","3536901",-20.202082635,-50.1268565402179,2481,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0bfc5e2f",3537008,"BR_SP","3537008",3,"São Paulo","Pedregulho",,"BRA.25.418_1","ChIJBRMWLIyBsJQRG6EPcFX-7wE",,"BRSP3537008","3537008",-20.164437295,-47.4903511480504,16811,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9a812989",3537107,"BR_SP","3537107",3,"São Paulo","Pedreira",,"BRA.25.419_1","ChIJnVjk3U3ZyJQR-6-VvQLwWZ8",,"BRSP3537107","3537107",-22.76237583,-46.8781929444527,48463,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"90f1ed5a",3537156,"BR_SP","3537156",3,"São Paulo","Pedrinhas Paulista",,"BRA.25.420_1",,,"BRSP3537156","3537156",-22.813305855,-50.7913862350302,3101,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"efc0a746",3537206,"BR_SP","3537206",3,"São Paulo","Pedro de Toledo",,"BRA.25.421_1",,,"BRSP3537206","3537206",-24.17787075,-47.162353325371,11421,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"770b9ccb",3537305,"BR_SP","3537305",3,"São Paulo","Penápolis",,"BRA.25.422_1","ChIJm2ig628BlpQRlkuFCJ7W7Xs",,"BRSP3537305","3537305",-21.39441967,-50.07103980167,63757,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0543bad8",3537404,"BR_SP","3537404",3,"São Paulo","Pereira Barreto",,"BRA.25.423_1","ChIJZZPxrmFDl5QR8oYgWYRhpjI",,"BRSP3537404","3537404",-20.6815176,-51.1066996510532,25677,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9ae5454c",3537503,"BR_SP","3537503",3,"São Paulo","Pereiras",,"BRA.25.424_1","ChIJIWmmZSJkxpQReCSpTCEpQdY",,"BRSP3537503","3537503",-23.123381615,-47.9788975497103,8773,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"efa4cb83",3537602,"BR_SP","3537602",3,"São Paulo","Peruíbe",,"BRA.25.425_1","ChIJc-QAK7In0JQRNujVll8nevg",,"BRSP3537602","3537602",-24.283611295,-46.9840212506148,69001,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"776ff00e",3537701,"BR_SP","3537701",3,"São Paulo","Piacatu",,"BRA.25.426_1",,,"BRSP3537701","3537701",-21.576319695,-50.6294880085365,6038,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0b3487a5",3537800,"BR_SP","3537800",3,"São Paulo","Piedade",,"BRA.25.427_1","ChIJg8uYQGF-z5QR9kTLhXThzqY",,"BRSP3537800","3537800",-23.800357815,-47.4454558280224,55542,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"732a5536",3537909,"BR_SP","3537909",3,"São Paulo","Pilar do Sul",,"BRA.25.428_1","ChIJX4gGWEuexZQRNB31jBYPlkM",,"BRSP3537909","3537909",-23.858584405,-47.7059368027446,29402,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b427637e",3538006,"BR_SP","3538006",3,"São Paulo","Pindamonhangaba",,"BRA.25.429_1","ChIJeYcNyTXwzJQRGZX3ttK5dwc",,"BRSP3538006","3538006",-22.8877182,-45.4598389375877,170132,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2cec58f3",3538105,"BR_SP","3538105",3,"São Paulo","Pindorama",,"BRA.25.430_1","ChIJN6kr7TWmvpQR8Ej7G_7myQs",,"BRSP3538105","3538105",-21.20281124,-48.9112554454117,17216,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"59add63c",3538204,"BR_SP","3538204",3,"São Paulo","Pinhalzinho",,"BRA.25.432_1","ChIJybVnr9EwyZQRrl0p8F7aNSA",,"BRSP3538204","3538204",-22.781798365,-46.5781073015604,15388,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c60b29a8",3538303,"BR_SP","3538303",3,"São Paulo","Piquerobi",,"BRA.25.433_1",,,"BRSP3538303","3538303",-21.848243715,-51.7189014049772,3699,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2c883436",3538501,"BR_SP","3538501",3,"São Paulo","Piquete",,"BRA.25.434_1","ChIJvYd5ViW6zJQRR8vhd-YCt5I",,"BRSP3538501","3538501",-22.579036715,-45.1865100187376,13575,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"59c9baf9",3538600,"BR_SP","3538600",3,"São Paulo","Piracaia",,"BRA.25.435_1","ChIJ-XEMPX6hzpQRnJ-ksWXRqPA",,"BRSP3538600","3538600",-23.046163555,-46.2925515110642,27462,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"21d7686a",3538709,"BR_SP","3538709",3,"São Paulo","Piracicaba",,"BRA.25.436_1","ChIJzUuGr6UxxpQRLLFOdG64dBs",,"BRSP3538709","3538709",-22.71083927,-47.8138634067952,407252,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5d8c1fc1",3538808,"BR_SP","3538808",3,"São Paulo","Piraju",,"BRA.25.438_1","ChIJxe_-sYuqwZQRF-EQ8vdy60s",,"BRSP3538808","3538808",-22.000540735,-49.3959492914796,29869,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ccf16867",3538907,"BR_SP","3538907",3,"São Paulo","Pirajuí",,"BRA.25.439_1","ChIJrxJxHptUvpQR4BLDXgZsclE",,"BRSP3538907","3538907",-21.77641392,-49.2273792453859,25719,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e2956537",3539004,"BR_SP","3539004",3,"São Paulo","Pirangi",,"BRA.25.440_1","ChIJr37w4oZVuZQRarqVA2-Hwf8",,"BRSP3539004","3539004",-21.08033085,-48.6544103608892,11471,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7d339aa3",3539103,"BR_SP","3539103",3,"São Paulo","Pirapora do Bom Jesus",,"BRA.25.441_1","ChIJG5mJIDYXz5QRUMnjEjJY4CY",,"BRSP3539103","3539103",-23.37650585,-46.9776784252336,19178,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0872146c",3539202,"BR_SP","3539202",3,"São Paulo","Pirapozinho",,"BRA.25.442_1","ChIJM0TNDMGNk5QRpr7vEU0vBRw",,"BRSP3539202","3539202",-22.427342415,-51.5646032010105,27754,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"90b92fe1",3539301,"BR_SP","3539301",3,"São Paulo","Pirassununga",,"BRA.25.437_1","ChIJbyN6NMQAyJQRen4kry7inJ8",,"BRSP3539301","3539301",-21.97179699,-47.4193166772718,76877,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e2f109f2",3539400,"BR_SP","3539400",3,"São Paulo","Piratininga",,"BRA.25.443_1","ChIJl1zpSVBjv5QRA6iLFxeu_mM",,"BRSP3539400","3539400",-22.41915226,-49.1831305500263,13765,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9aefdb61",3539509,"BR_SP","3539509",3,"São Paulo","Pitangueiras",,"BRA.25.444_1","ChIJb3F8-v9iuZQRG3ZvBtvx3cM",,"BRSP3539509","3539509",-21.00392914,-48.2573803900358,40080,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"efae55ae",3539608,"BR_SP","3539608",3,"São Paulo","Planalto",,"BRA.25.445_1",,,"BRSP3539608","3539608",-21.02002335,-49.9380335394044,5304,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7ed32208",3539707,"BR_SP","3539707",3,"São Paulo","Platina",,"BRA.25.446_1",,,"BRSP3539707","3539707",-22.61592865,-50.2075945024491,3578,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"028855a3",3539806,"BR_SP","3539806",3,"São Paulo","Poá",,"BRA.25.447_1","ChIJl6WMFsF6zpQRJ1IYzFCqea4",,"BRSP3539806","3539806",-23.54234219,-46.3443281298986,118349,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9a436e2e",3539905,"BR_SP","3539905",3,"São Paulo","Poloni",,"BRA.25.448_1",,,"BRSP3539905","3539905",-20.740727425,-49.8324664030285,6113,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c4de5398",3540002,"BR_SP","3540002",3,"São Paulo","Pompéia",,"BRA.25.449_1","ChIJRXtVmimDlZQREYp3jmIFH3c",,"BRSP3540002","3540002",-22.035813335,-50.1950632799991,22172,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5c156815",3540101,"BR_SP","3540101",3,"São Paulo","Pongaí",,"BRA.25.450_1",,,"BRSP3540101","3540101",-21.724069595,-49.3620872306476,3400,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2954e6da",3540200,"BR_SP","3540200",3,"São Paulo","Pontal",,"BRA.25.451_1","ChIJCT4jjQh4uZQR3KI-zjkY0wA",,"BRSP3540200","3540200",-20.98759842,-48.0704983814345,50852,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2dffaa3b",3540259,"BR_SP","3540259",3,"São Paulo","Pontalinda",,"BRA.25.452_1",,,"BRSP3540259","3540259",-20.45122528,-50.5135935153413,4674,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"514a3449",3540309,"BR_SP","3540309",3,"São Paulo","Pontes Gestal",,"BRA.25.453_1",,,"BRSP3540309","3540309",-20.181859015,-49.7442324395349,2577,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2302125a",3540408,"BR_SP","3540408",3,"São Paulo","Populina",,"BRA.25.454_1",,,"BRSP3540408","3540408",-19.908664705,-50.5214697350784,4152,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b27f65fc",3540507,"BR_SP","3540507",3,"São Paulo","Porangaba",,"BRA.25.455_1","ChIJybi6nnWJxpQRl5Q6EmxQ6ts",,"BRSP3540507","3540507",-23.17571735,-48.1039823178957,10067,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c73eeb33",3540606,"BR_SP","3540606",3,"São Paulo","Porto Feliz",,"BRA.25.456_1","ChIJgY1U5A3-xZQRt1HQ3TJ3F3M",,"BRSP3540606","3540606",-23.23830509,-47.5228647014917,53402,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5ff5d0be",3540705,"BR_SP","3540705",3,"São Paulo","Porto Ferreira",,"BRA.25.457_1","ChIJQSb44aH4t5QRZspgDp_KT-o",,"BRSP3540705","3540705",-21.843372345,-47.4546164562501,56504,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5585146d",3540754,"BR_SP","3540754",3,"São Paulo","Potim",,"BRA.25.458_1","ChIJn1DtlQfCzJQRykG5jaEBCTs",,"BRSP3540754","3540754",-22.82309628,-45.3202392349259,25130,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"23aea715",3540804,"BR_SP","3540804",3,"São Paulo","Potirendaba",,"BRA.25.459_1","ChIJJQuDN1rLvZQRvaqy9dtOEiE",,"BRSP3540804","3540804",-21.07381153,-49.3769937195966,17516,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c0bdc6f3",3540853,"BR_SP","3540853",3,"São Paulo","Pracinha",,"BRA.25.460_1",,,"BRSP3540853","3540853",-21.838835715,-51.0669978706527,4212,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bc085881",3540903,"BR_SP","3540903",3,"São Paulo","Pradópolis",,"BRA.25.461_1","ChIJ8_6CUeWnuZQR6Jyfbrjrmew",,"BRSP3540903","3540903",-21.34004879,-48.0840229950125,21873,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"926c55d1",3541000,"BR_SP","3541000",3,"São Paulo","Praia Grande",,"BRA.25.462_1","ChIJ3TRIEQAdzpQRZKdJshITM9k",,"BRSP3541000","3541000",-24.013655665,-46.5381470292462,330845,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"96c71930",3541059,"BR_SP","3541059",3,"São Paulo","Pratânia",,"BRA.25.463_1",,,"BRSP3541059","3541059",-22.81610203,-48.6898647109192,5317,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ea728742",3541109,"BR_SP","3541109",3,"São Paulo","Presidente Alves",,"BRA.25.464_1",,,"BRSP3541109","3541109",-22.12633419,-49.4691853254009,4080,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9f33098d",3541208,"BR_SP","3541208",3,"São Paulo","Presidente Bernardes",,"BRA.25.465_1","ChIJTY8H6PXkk5QREFiCHzt_Z6w",,"BRSP3541208","3541208",-22.103254315,-51.6344847342513,13023,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0e4e7e2b",3541307,"BR_SP","3541307",3,"São Paulo","Presidente Epitácio",,"BRA.25.466_1","ChIJ3-0WuHmQkZQRa9Gj47HlAy8",,"BRSP3541307","3541307",-21.89246941,-52.18363616277,44389,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7c065838",3541406,"BR_SP","3541406",3,"São Paulo","Presidente Prudente",,"BRA.25.467_1","ChIJWwxXEbP1k5QRua9G_AFYR9o",,"BRSP3541406","3541406",-21.96331024,-51.3202364146057,230371,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e4cd63b5",3541505,"BR_SP","3541505",3,"São Paulo","Presidente Venceslau",,"BRA.25.468_1","ChIJHUAMWdtkkZQRncF73sG6oSo",,"BRSP3541505","3541505",-21.789970395,-51.8241707464143,39583,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"918ced7a",3541604,"BR_SP","3541604",3,"São Paulo","Promissão",,"BRA.25.469_1","ChIJdz6tQ4AFvpQRQY0NQTuDbac",,"BRSP3541604","3541604",-21.492196085,-49.813750789098,40828,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"729f8c9c",3541653,"BR_SP","3541653",3,"São Paulo","Quadra",,"BRA.25.470_1",,,"BRSP3541653","3541653",-23.303215025,-48.0321751200395,3854,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0e2a12ee",3541703,"BR_SP","3541703",3,"São Paulo","Quatá",,"BRA.25.471_1","ChIJV4pFl89UlJQRGk3fm4ROZz8",,"BRSP3541703","3541703",-22.231090545,-50.6369669283591,14210,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"72716545",3541802,"BR_SP","3541802",3,"São Paulo","Queiroz",,"BRA.25.472_1",,,"BRSP3541802","3541802",-21.80154705,-50.2403195040388,3460,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"eaba5ec8",3541901,"BR_SP","3541901",3,"São Paulo","Queluz",,"BRA.25.473_1","ChIJUfDWqnHmnQAReaB3puqnVvI",,"BRSP3541901","3541901",-22.51021099,-44.7776169928156,13606,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8e02720d",3542008,"BR_SP","3542008",3,"São Paulo","Quintana",,"BRA.25.474_1",,,"BRSP3542008","3542008",-22.075917245,-50.3401373487621,6688,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1f7f05ab",3542107,"BR_SP","3542107",3,"São Paulo","Rafard",,"BRA.25.475_1","ChIJD4rw_pkaxpQRsZ9G5cbrhH8",,"BRSP3542107","3542107",-23.043857575,-47.5916560456266,9101,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6a3e8b64",3542206,"BR_SP","3542206",3,"São Paulo","Rancharia",,"BRA.25.476_1","ChIJz69pviJZlJQR6Lq9ilb3tD0",,"BRSP3542206","3542206",-22.31494713,-50.9621164087846,29726,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
