"id","date","confirmed","recovered","deaths"
46,2021-08-06,57764,56042,1183
46,2021-08-07,57793,56042,1183
46,2021-08-08,57831,56042,1183
46,2021-08-09,57860,56108,1183
46,2021-08-10,57891,56127,1183
46,2021-08-11,57913,56157,1183
46,2021-08-12,57951,56181,1184
46,2021-08-13,57972,56201,1184
46,2021-08-14,57996,56201,1184
46,2021-08-15,58012,56201,1184
46,2021-08-16,58049,56271,1187
46,2021-08-17,58071,56318,1188
46,2021-08-18,58105,56340,1188
46,2021-08-19,58134,56649,1188
46,2021-08-20,58176,56685,1188
46,2021-08-21,58222,56750,1188
46,2021-08-22,58250,56750,1188
46,2021-08-23,58283,56750,1188
46,2021-08-24,58322,56772,1188
46,2021-08-25,58420,56824,1189
46,2021-08-26,58479,56847,1189
46,2021-08-27,58506,56887,1189
46,2021-08-28,58608,56887,1189
46,2021-08-29,58647,56887,1189
46,2021-08-30,58681,56989,1189
46,2021-08-31,58710,57038,1189
46,2021-09-01,58744,57074,1190
46,2021-09-02,58793,57171,1192
46,2021-09-03,58845,57213,1192
46,2021-09-04,58883,57213,1192
46,2021-09-05,58931,57213,1192
46,2021-09-06,58964,57213,1192
46,2021-09-07,59000,57380,1198
46,2021-09-08,59046,57416,1198
46,2021-09-09,59100,57445,1199
46,2021-09-10,59203,57464,1200
46,2021-09-11,59275,57464,1200
46,2021-09-12,59325,57464,1200
46,2021-09-13,59368,57597,1201
46,2021-09-14,59420,57643,1201
46,2021-09-15,59459,57679,1203
46,2021-09-16,59526,57724,1203
46,2021-09-17,59612,57779,1204
46,2021-09-18,59666,57779,1204
46,2021-09-19,59716,57779,1204
46,2021-09-20,59759,57956,1205
46,2021-09-21,59822,58009,1206
46,2021-09-22,59862,58081,1207
46,2021-09-23,59944,58241,1207
46,2021-09-24,60000,58294,1207
46,2021-09-25,60100,58294,1208
46,2021-09-26,60204,58294,1208
46,2021-09-27,60294,58439,1209
46,2021-09-28,60333,58509,1211
46,2021-09-29,60443,58564,1211
46,2021-09-30,60543,58564,1211
46,2021-10-01,60628,58705,1211
46,2021-10-02,60749,58705,1211
46,2021-10-03,60860,58705,1211
46,2021-10-04,60943,58916,1213
46,2021-10-05,61038,58980,1213
46,2021-10-06,61111,59054,1214
46,2021-10-07,61257,59174,1215
46,2021-10-08,61372,59241,1217
46,2021-10-09,61462,59241,1220
46,2021-10-10,61576,59241,1222
46,2021-10-11,61655,59241,1222
46,2021-10-12,61721,59569,1224
46,2021-10-13,61789,59649,1224
46,2021-10-14,61900,59712,1226
46,2021-10-15,61987,59794,1230
46,2021-10-16,62091,59794,1230
46,2021-10-17,62170,59794,1230
46,2021-10-18,62230,60023,1231
46,2021-10-19,62332,60091,1234
46,2021-10-20,62377,60150,1235
46,2021-10-21,62469,60308,1235
46,2021-10-22,62588,60399,1235
46,2021-10-23,62695,60399,1235
46,2021-10-24,62844,60399,1235
46,2021-10-25,62907,60599,1237
46,2021-10-26,62977,60671,1237
46,2021-10-27,63085,60738,1240
46,2021-10-28,63212,60815,1244
46,2021-10-29,63353,60890,1246
46,2021-10-30,63450,60890,1247
46,2021-10-31,63592,60890,1247
46,2021-11-01,63682,61167,1248
46,2021-11-02,63803,61257,1249
46,2021-11-03,63929,61335,1251
46,2021-11-04,64083,61685,1253
46,2021-11-05,64207,61806,1256
46,2021-11-06,64390,61806,1260
46,2021-11-07,64545,61806,1262
46,2021-11-08,64701,62062,1262
46,2021-11-09,64878,62174,1266
46,2021-11-10,65017,62292,1268
46,2021-11-11,65166,62292,1269
46,2021-11-12,65371,62613,1269
46,2021-11-13,65511,62613,1269
46,2021-11-14,65606,62613,1272
46,2021-11-15,65763,62991,1273
46,2021-11-16,65856,63137,1274
46,2021-11-17,65990,63281,1276
46,2021-11-18,66184,63499,1281
46,2021-11-19,66378,63644,1285
46,2021-11-20,66542,63644,1286
46,2021-11-21,66683,63644,1290
46,2021-11-22,66826,64006,1292
46,2021-11-23,66952,64133,1296
46,2021-11-24,67082,64256,1299
46,2021-11-25,67275,64478,1304
46,2021-11-26,67420,64599,1305
46,2021-11-27,67544,64599,1311
46,2021-11-28,67659,64599,1315
46,2021-11-29,67753,64945,1315
46,2021-11-30,67871,65140,1319
46,2021-12-01,67999,65295,1321
46,2021-12-02,68156,65486,1324
46,2021-12-03,68308,65577,1328
46,2021-12-04,68499,65577,1330
46,2021-12-05,68708,65577,1333
46,2021-12-06,68845,65898,1334
46,2021-12-07,68935,66035,1338
46,2021-12-08,69113,66134,1341
46,2021-12-09,69304,66347,1344
46,2021-12-10,69507,66471,1345
46,2021-12-11,69670,66471,1349
46,2021-12-12,69827,66471,1352
46,2021-12-13,69979,66926,1353
46,2021-12-14,70131,67061,1355
46,2021-12-15,70340,67204,1357
46,2021-12-16,70539,67439,1359
46,2021-12-17,70785,67626,1360
46,2021-12-18,71061,67626,1363
46,2021-12-19,71390,67626,1365
46,2021-12-20,71590,68041,1366
46,2021-12-21,71879,68206,1366
46,2021-12-22,72283,68293,1368
46,2021-12-23,72834,68532,1369
46,2021-12-24,73573,68577,1370
46,2021-12-25,74358,68577,1370
46,2021-12-26,75052,68577,1370
46,2021-12-27,75717,68615,1378
46,2021-12-28,76539,68610,1383
46,2021-12-29,77485,68613,1384
46,2021-12-30,78596,68801,1387
46,2021-12-31,80096,68780,1392
46,2022-01-01,80096,68780,1392
46,2022-01-02,83786,68780,1392
46,2022-01-03,85507,68780,1398
46,2022-01-04,87261,68787,1400
46,2022-01-05,89050,68804,1402
46,2022-01-06,91576,68804,1408
46,2022-01-07,94850,68847,1408
46,2022-01-08,94850,68847,1408
46,2022-01-09,99550,68847,1408
46,2022-01-10,101933,68888,1408
46,2022-01-11,103935,68892,1426
46,2022-01-12,105406,68929,1429
46,2022-01-13,106627,68929,1438
46,2022-01-14,107838,69075,1443
46,2022-01-15,107838,69075,1445
46,2022-01-16,109876,69075,1457
46,2022-01-17,110593,69075,1463
46,2022-01-18,111432,69075,1466
46,2022-01-19,112346,69160,1478
46,2022-01-20,113196,69160,1485
46,2022-01-21,114021,69160,1492
46,2022-01-22,114021,69160,1492
46,2022-01-23,115597,69160,1492
46,2022-01-24,116133,75927,1515
46,2022-01-25,116770,75927,1521
46,2022-01-26,117395,75938,1524
46,2022-01-27,117971,87482,1538
46,2022-01-28,118862,87482,1543
46,2022-01-29,118862,87482,1543
46,2022-01-30,120139,87482,1543
46,2022-01-31,120644,87482,1562
46,2022-02-01,121131,87482,1569
46,2022-02-02,121655,87532,1576
46,2022-02-03,122012,87532,1583
46,2022-02-04,122632,87532,1585
46,2022-02-05,122632,87532,1585
46,2022-02-06,123481,87532,1585
46,2022-02-07,123739,87532,1600
46,2022-02-08,124148,87532,1602
46,2022-02-09,124615,103582,1613
46,2022-02-10,125180,103582,1616
46,2022-02-11,125844,103582,1619
46,2022-02-12,125844,103582,1619
46,2022-02-13,126822,103582,1619
46,2022-02-14,127010,103582,1637
46,2022-02-15,127394,103582,1637
46,2022-02-16,127732,110411,1642
46,2022-02-17,128147,110411,1647
46,2022-02-18,128486,110411,1649
46,2022-02-19,128486,110411,1649
46,2022-02-20,128486,110411,1649
46,2022-02-21,129097,110411,1649
46,2022-02-22,129296,110411,1660
46,2022-02-23,129657,115445,1663
46,2022-02-24,129972,115445,1668
46,2022-02-25,130277,115445,1675
46,2022-02-26,130277,115445,1675
46,2022-02-27,130702,115445,1675
46,2022-02-28,130813,115445,1680
46,2022-03-01,131034,115445,1680
46,2022-03-02,131193,119735,1682
46,2022-03-03,131355,119735,1685
46,2022-03-04,131526,119735,1690
46,2022-03-05,131526,119735,1690
46,2022-03-06,131860,119735,1690
46,2022-03-07,131948,122677,1700
46,2022-03-08,132089,122677,1700
46,2022-03-09,132295,122689,1703
46,2022-03-10,132487,125879,1708
46,2022-03-11,132681,125879,1710
46,2022-03-12,132681,125879,1710
46,2022-03-13,132985,125879,1710
46,2022-03-14,133096,125879,1716
46,2022-03-15,133268,125879,1717
46,2022-03-16,133511,125879,1721
46,2022-03-17,133745,125879,1723
46,2022-03-18,133928,125879,1726
46,2022-03-19,133928,125879,1726
46,2022-03-20,134236,125879,1726
46,2022-03-21,134313,125879,1731
46,2022-03-22,134417,127773,1731
46,2022-03-23,134554,127777,1735
46,2022-03-24,134759,129331,1739
46,2022-03-25,134907,,1739
46,2022-03-26,135214,,1744
46,2022-03-27,135214,,1744
46,2022-03-28,135214,,1744
46,2022-03-29,135214,,1744
46,2022-03-30,135214,,1744
46,2022-03-31,135214,,1744
46,2022-04-01,135214,,1744
46,2022-04-02,136573,,1751
46,2022-04-03,136573,,1751
46,2022-04-04,136573,,1751
46,2022-04-05,136573,,1751
46,2022-04-06,136573,,1751
46,2022-04-07,136573,,1751
46,2022-04-08,136573,,1751
46,2022-04-09,138271,,1759
46,2022-04-10,138271,,1759
46,2022-04-11,138271,,1759
46,2022-04-12,138271,,1759
46,2022-04-13,138271,,1759
46,2022-04-14,138271,,1759
46,2022-04-15,138271,,1759
46,2022-04-16,139465,,1774
46,2022-04-17,139465,,1774
46,2022-04-18,139465,,1774
46,2022-04-19,139465,,1774
46,2022-04-20,139465,,1774
46,2022-04-21,139465,,1774
46,2022-04-22,139465,,1774
46,2022-04-23,140931,,1792
46,2022-04-24,140931,,1792
46,2022-04-25,140931,,1792
46,2022-04-26,140931,,1792
46,2022-04-27,140931,,1792
46,2022-04-28,140931,,1792
46,2022-04-29,140931,,1792
46,2022-04-30,141973,,1819
46,2022-05-01,141973,,1819
46,2022-05-02,141973,,1819
46,2022-05-03,141973,,1819
46,2022-05-04,141973,,1819
46,2022-05-05,141973,,1819
46,2022-05-06,141973,,1819
46,2022-05-07,142875,,1847
46,2022-05-08,142875,,1847
46,2022-05-09,142875,,1847
46,2022-05-10,142875,,1847
46,2022-05-11,142875,,1847
46,2022-05-12,142875,,1847
46,2022-05-13,142875,,1847
46,2022-05-14,143603,,1913
46,2022-05-15,143603,,1913
46,2022-05-16,143603,,1913
46,2022-05-17,143603,,1913
46,2022-05-18,143603,,1913
46,2022-05-19,143603,,1913
46,2022-05-20,143603,,1913
46,2022-05-21,144140,,1928
46,2022-05-22,144140,,1928
46,2022-05-23,144140,,1928
46,2022-05-24,144140,,1928
46,2022-05-25,144140,,1928
46,2022-05-26,144140,,1928
46,2022-05-27,144140,,1928
46,2022-05-28,144556,,1980
46,2022-05-29,144556,,1980
46,2022-05-30,144556,,1980
46,2022-05-31,144556,,1980
46,2022-06-01,144556,,1980
46,2022-06-02,144556,,1980
46,2022-06-03,144556,,1980
46,2022-06-04,144895,,2004
46,2022-06-05,144895,,2004
46,2022-06-06,144895,,2004
46,2022-06-07,144895,,2004
46,2022-06-08,144895,,2004
46,2022-06-09,,,
46,2022-06-10,,,
60,2020-03-11,0,,0
60,2020-03-12,0,,0
60,2020-03-13,0,,0
60,2020-03-14,0,,0
60,2020-03-15,0,,0
60,2020-03-16,0,,0
60,2020-03-17,0,,0
60,2020-03-18,0,,0
60,2020-03-19,0,,0
60,2020-03-20,0,,0
60,2020-03-21,0,,0
60,2020-03-22,0,,0
60,2020-03-23,2,,0
60,2020-03-24,2,,0
60,2020-03-25,3,,0
60,2020-03-26,3,,0
60,2020-03-27,3,,0
60,2020-03-28,4,,0
60,2020-03-29,4,,0
60,2020-03-30,5,,0
60,2020-03-31,5,,0
60,2020-04-01,5,3,0
60,2020-04-02,6,3,0
60,2020-04-03,6,,0
60,2020-04-04,6,,0
60,2020-04-05,6,4,0
60,2020-04-06,7,4,0
60,2020-04-07,7,,0
60,2020-04-08,7,,0
60,2020-04-09,8,,0
60,2020-04-10,8,,0
60,2020-04-11,8,,0
60,2020-04-12,8,,0
60,2020-04-13,8,,0
60,2020-04-14,8,,0
60,2020-04-15,8,,0
60,2020-04-16,8,,0
60,2020-04-17,9,,0
60,2020-04-18,9,8,0
60,2020-04-19,9,8,0
60,2020-04-20,11,8,0
60,2020-04-21,11,8,0
60,2020-04-22,11,8,0
60,2020-04-23,11,8,0
60,2020-04-24,11,8,0
60,2020-04-25,11,8,0
60,2020-04-26,11,8,0
60,2020-04-27,11,8,0
60,2020-04-28,11,8,0
60,2020-04-29,11,8,0
60,2020-04-30,11,9,0
60,2020-05-01,11,11,0
60,2020-05-02,11,11,0
60,2020-05-03,11,11,0
60,2020-05-04,11,11,0
60,2020-05-05,11,11,0
60,2020-05-06,11,11,0
60,2020-05-07,11,11,0
60,2020-05-08,11,11,0
60,2020-05-09,11,11,0
60,2020-05-10,11,11,0
60,2020-05-11,11,11,0
60,2020-05-12,11,11,0
60,2020-05-13,11,11,0
60,2020-05-14,11,11,0
60,2020-05-15,11,11,0
60,2020-05-16,11,11,0
60,2020-05-17,11,11,0
60,2020-05-18,11,11,0
60,2020-05-19,11,11,0
60,2020-05-20,11,11,0
60,2020-05-21,11,11,0
60,2020-05-22,11,11,0
60,2020-05-23,11,11,0
60,2020-05-24,11,11,0
60,2020-05-25,11,11,0
60,2020-05-26,11,11,0
60,2020-05-27,11,11,0
60,2020-05-28,11,11,0
60,2020-05-29,11,11,0
60,2020-05-30,11,11,0
60,2020-05-31,11,11,0
60,2020-06-01,11,11,0
60,2020-06-02,11,11,0
60,2020-06-03,11,11,0
60,2020-06-04,11,11,0
60,2020-06-05,11,11,0
60,2020-06-06,11,11,0
60,2020-06-07,11,11,0
60,2020-06-08,11,11,0
60,2020-06-09,11,11,0
60,2020-06-10,11,11,0
60,2020-06-11,11,11,0
60,2020-06-12,11,11,0
60,2020-06-13,11,11,0
60,2020-06-14,11,11,0
60,2020-06-15,11,11,0
60,2020-06-16,11,11,0
60,2020-06-17,11,11,0
60,2020-06-18,11,11,0
60,2020-06-19,11,11,0
60,2020-06-20,11,11,0
60,2020-06-21,11,11,0
60,2020-06-22,11,11,0
60,2020-06-23,11,11,0
60,2020-06-24,11,11,0
60,2020-06-25,11,11,0
60,2020-06-26,11,11,0
60,2020-06-27,11,11,0
60,2020-06-28,11,11,0
60,2020-06-29,11,11,0
60,2020-06-30,11,11,0
60,2020-07-01,11,11,0
60,2020-07-02,11,11,0
60,2020-07-03,11,11,0
60,2020-07-04,11,11,0
60,2020-07-05,11,11,0
60,2020-07-06,11,11,0
60,2020-07-07,11,11,0
60,2020-07-08,11,11,0
60,2020-07-09,11,11,0
60,2020-07-10,11,11,0
60,2020-07-11,11,11,0
60,2020-07-12,11,11,0
60,2020-07-13,11,11,0
60,2020-07-14,11,11,0
60,2020-07-15,11,11,0
60,2020-07-16,11,11,0
60,2020-07-17,13,11,0
60,2020-07-18,13,11,0
60,2020-07-19,13,11,0
60,2020-07-20,13,11,0
60,2020-07-21,13,11,0
60,2020-07-22,13,11,0
60,2020-07-23,13,11,0
60,2020-07-24,14,11,0
60,2020-07-25,14,11,0
60,2020-07-26,14,11,0
60,2020-07-27,14,11,0
60,2020-07-28,14,11,0
60,2020-07-29,14,11,0
60,2020-07-30,14,11,0
60,2020-07-31,14,11,0
60,2020-08-01,14,11,0
60,2020-08-02,14,11,0
60,2020-08-03,14,11,0
60,2020-08-04,14,11,0
60,2020-08-05,14,11,0
60,2020-08-06,14,13,0
60,2020-08-07,15,13,0
60,2020-08-08,15,13,0
60,2020-08-09,15,13,0
60,2020-08-10,15,13,0
60,2020-08-11,15,13,0
60,2020-08-12,15,13,0
60,2020-08-13,15,15,0
60,2020-08-14,15,14,0
60,2020-08-15,15,14,0
60,2020-08-16,15,14,0
60,2020-08-17,15,14,0
60,2020-08-18,15,15,0
60,2020-08-19,15,15,0
60,2020-08-20,15,15,0
60,2020-08-21,15,15,0
60,2020-08-22,15,15,0
60,2020-08-23,15,15,0
60,2020-08-24,15,15,0
60,2020-08-25,15,15,0
60,2020-08-26,15,15,0
60,2020-08-27,15,15,0
60,2020-08-28,15,15,0
60,2020-08-29,15,15,0
60,2020-08-30,15,15,0
60,2020-08-31,15,15,0
60,2020-09-01,15,15,0
60,2020-09-02,15,15,0
60,2020-09-03,15,15,0
60,2020-09-04,15,15,0
60,2020-09-05,15,15,0
60,2020-09-06,15,15,0
60,2020-09-07,15,15,0
60,2020-09-08,15,15,0
60,2020-09-09,15,15,0
60,2020-09-10,15,15,0
60,2020-09-11,15,15,0
60,2020-09-12,15,15,0
60,2020-09-13,15,15,0
60,2020-09-14,15,15,0
60,2020-09-15,15,15,0
60,2020-09-16,15,15,0
60,2020-09-17,15,15,0
60,2020-09-18,15,15,0
60,2020-09-19,15,15,0
60,2020-09-20,15,15,0
60,2020-09-21,15,15,0
60,2020-09-22,15,15,0
60,2020-09-23,15,15,0
60,2020-09-24,15,15,0
60,2020-09-25,15,15,0
60,2020-09-26,15,15,0
60,2020-09-27,15,15,0
60,2020-09-28,15,15,0
60,2020-09-29,15,15,0
60,2020-09-30,15,15,0
60,2020-10-01,15,15,0
60,2020-10-02,15,15,0
60,2020-10-03,15,15,0
60,2020-10-04,15,15,0
60,2020-10-05,15,15,0
60,2020-10-06,15,15,0
60,2020-10-07,15,15,0
60,2020-10-08,15,15,0
60,2020-10-09,15,15,0
60,2020-10-10,15,15,0
60,2020-10-11,15,15,0
60,2020-10-12,15,15,0
60,2020-10-13,15,15,0
60,2020-10-14,15,15,0
60,2020-10-15,15,15,0
60,2020-10-16,15,15,0
60,2020-10-17,15,15,0
60,2020-10-18,15,15,0
60,2020-10-19,17,15,0
60,2020-10-20,17,15,0
60,2020-10-21,17,15,0
60,2020-10-22,17,15,0
60,2020-10-23,17,15,0
60,2020-10-24,20,15,0
60,2020-10-25,20,15,0
60,2020-10-26,22,15,0
60,2020-10-27,22,15,0
60,2020-10-28,22,17,0
60,2020-10-29,23,17,0
60,2020-10-30,23,17,1
60,2020-10-31,23,17,1
60,2020-11-01,23,17,1
60,2020-11-02,23,17,1
60,2020-11-03,23,20,1
60,2020-11-04,23,20,1
60,2020-11-05,23,20,1
60,2020-11-06,23,20,1
60,2020-11-07,23,20,1
60,2020-11-08,23,20,1
60,2020-11-09,23,21,1
60,2020-11-10,23,22,1
60,2020-11-11,23,22,1
60,2020-11-12,24,22,1
60,2020-11-13,24,22,1
60,2020-11-14,24,22,1
60,2020-11-15,24,22,1
60,2020-11-16,24,22,1
60,2020-11-17,25,22,1
60,2020-11-18,25,22,1
60,2020-11-19,26,22,1
60,2020-11-20,29,22,1
60,2020-11-21,29,22,1
60,2020-11-22,32,22,1
60,2020-11-23,38,23,1
60,2020-11-24,38,23,1
60,2020-11-25,39,23,1
60,2020-11-26,39,23,1
60,2020-11-27,42,29,1
60,2020-11-28,45,29,1
60,2020-11-29,45,29,1
60,2020-11-30,47,29,1
60,2020-12-01,47,29,1
60,2020-12-02,49,29,1
60,2020-12-03,50,29,1
60,2020-12-04,51,39,1
60,2020-12-05,54,41,1
60,2020-12-06,54,41,1
60,2020-12-07,54,41,1
60,2020-12-08,58,47,1
60,2020-12-09,58,47,1
60,2020-12-10,58,47,1
60,2020-12-11,58,47,1
60,2020-12-12,58,54,1
60,2020-12-13,58,54,1
60,2020-12-14,59,54,1
60,2020-12-15,59,57,1
60,2020-12-16,59,57,1
60,2020-12-17,59,57,1
60,2020-12-18,59,57,1
60,2020-12-19,59,57,1
60,2020-12-20,59,57,1
60,2020-12-21,59,57,1
60,2020-12-22,59,58,1
60,2020-12-23,59,58,1
60,2020-12-24,60,59,1
60,2020-12-25,60,59,1
60,2020-12-26,60,59,1
60,2020-12-27,60,59,1
60,2020-12-28,60,59,1
60,2020-12-29,60,59,1
60,2020-12-30,60,59,1
60,2020-12-31,60,59,1
60,2021-01-01,64,59,1
60,2021-01-02,64,59,1
60,2021-01-03,64,59,1
60,2021-01-04,65,59,1
60,2021-01-05,65,59,1
60,2021-01-06,66,59,1
60,2021-01-07,69,59,1
60,2021-01-08,70,59,1
60,2021-01-09,70,59,1
60,2021-01-10,70,59,1
60,2021-01-11,70,63,1
60,2021-01-12,70,63,1
60,2021-01-13,70,63,1
60,2021-01-14,70,67,1
60,2021-01-15,70,67,1
60,2021-01-16,70,67,1
60,2021-01-17,70,67,1
60,2021-01-18,70,69,1
60,2021-01-19,70,69,1
60,2021-01-20,70,69,1
60,2021-01-21,70,69,1
60,2021-01-22,70,69,1
60,2021-01-23,70,69,1
60,2021-01-24,70,69,1
60,2021-01-25,70,69,1
60,2021-01-26,70,69,1
60,2021-01-27,70,69,1
60,2021-01-28,70,69,1
60,2021-01-29,70,69,1
60,2021-01-30,70,69,1
60,2021-01-31,70,69,1
60,2021-02-01,70,69,1
60,2021-02-02,70,69,1
60,2021-02-03,70,69,1
60,2021-02-04,70,69,1
60,2021-02-05,70,69,1
60,2021-02-06,70,69,1
60,2021-02-07,70,69,1
60,2021-02-08,70,69,1
60,2021-02-09,70,69,1
60,2021-02-10,70,69,1
60,2021-02-11,70,69,1
60,2021-02-12,70,69,1
60,2021-02-13,71,69,1
60,2021-02-14,71,69,1
60,2021-02-15,72,69,1
60,2021-02-16,72,69,1
60,2021-02-17,72,69,1
60,2021-02-18,72,69,1
60,2021-02-19,72,69,1
60,2021-02-20,72,69,1
60,2021-02-21,72,69,1
60,2021-02-22,72,69,1
60,2021-02-23,72,71,1
60,2021-02-24,72,71,1
60,2021-02-25,72,71,1
60,2021-02-26,72,71,1
60,2021-02-27,72,71,1
60,2021-02-28,72,71,1
60,2021-03-01,72,71,1
60,2021-03-02,72,71,1
60,2021-03-03,72,71,1
60,2021-03-04,72,71,1
60,2021-03-05,72,71,1
60,2021-03-06,72,71,1
60,2021-03-07,72,71,1
60,2021-03-08,72,71,1
60,2021-03-09,72,71,1
60,2021-03-10,72,71,1
60,2021-03-11,72,71,1
60,2021-03-12,72,71,1
60,2021-03-13,72,71,1
60,2021-03-14,72,71,1
60,2021-03-15,72,71,1
60,2021-03-16,72,71,1
60,2021-03-17,72,71,1
60,2021-03-18,72,71,1
60,2021-03-19,72,71,1
60,2021-03-20,72,71,1
60,2021-03-21,72,71,1
60,2021-03-22,72,71,1
60,2021-03-23,72,71,1
60,2021-03-24,72,71,1
60,2021-03-25,72,71,1
60,2021-03-26,73,71,1
60,2021-03-27,73,71,1
60,2021-03-28,73,71,1
60,2021-03-29,73,71,1
60,2021-03-30,73,71,1
60,2021-03-31,74,71,1
60,2021-04-01,74,71,1
60,2021-04-02,74,71,1
60,2021-04-03,74,71,1
60,2021-04-04,74,71,1
60,2021-04-05,74,71,1
60,2021-04-06,74,71,1
60,2021-04-07,74,73,1
60,2021-04-08,74,73,1
60,2021-04-09,74,73,1
60,2021-04-10,74,73,1
60,2021-04-11,74,73,1
60,2021-04-12,75,73,1
60,2021-04-13,75,73,1
60,2021-04-14,76,73,1
60,2021-04-15,76,73,1
60,2021-04-16,76,73,1
60,2021-04-17,76,73,1
60,2021-04-18,76,73,1
60,2021-04-19,77,73,1
60,2021-04-20,77,74,1
60,2021-04-21,78,74,1
60,2021-04-22,78,75,1
60,2021-04-23,80,77,1
60,2021-04-24,80,77,1
60,2021-04-25,80,77,1
60,2021-04-26,81,79,2
60,2021-04-27,81,79,2
60,2021-04-28,81,79,2
60,2021-04-29,81,79,2
60,2021-04-30,81,79,2
60,2021-05-01,81,79,2
60,2021-05-02,81,79,2
60,2021-05-03,82,79,2
60,2021-05-04,82,79,2
60,2021-05-05,82,79,2
60,2021-05-06,82,79,2
60,2021-05-07,82,79,2
60,2021-05-08,82,79,2
60,2021-05-09,82,79,2
60,2021-05-10,82,80,2
60,2021-05-11,84,80,2
60,2021-05-12,84,80,2
60,2021-05-13,84,80,2
60,2021-05-14,84,81,2
60,2021-05-15,84,81,2
60,2021-05-16,84,81,2
60,2021-05-17,84,81,2
60,2021-05-18,84,82,2
60,2021-05-19,84,82,2
60,2021-05-20,84,82,2
60,2021-05-21,84,82,2
60,2021-05-22,84,82,2
60,2021-05-23,84,82,2
60,2021-05-24,84,82,2
60,2021-05-25,84,82,2
60,2021-05-26,84,82,2
60,2021-05-27,84,82,2
60,2021-05-28,84,82,2
60,2021-05-29,84,82,2
60,2021-05-30,84,82,2
60,2021-05-31,84,82,2
60,2021-06-01,84,82,2
60,2021-06-02,84,82,2
60,2021-06-03,84,82,2
60,2021-06-04,84,82,2
60,2021-06-05,84,82,2
60,2021-06-06,87,82,2
60,2021-06-07,87,82,2
60,2021-06-08,88,82,2
60,2021-06-09,92,82,2
60,2021-06-10,96,82,2
60,2021-06-11,98,82,2
60,2021-06-12,98,82,2
60,2021-06-13,98,82,2
60,2021-06-14,104,84,2
60,2021-06-15,107,85,3
60,2021-06-16,120,86,3
60,2021-06-17,136,87,3
60,2021-06-18,145,91,3
60,2021-06-19,153,94,3
60,2021-06-20,187,100,3
60,2021-06-21,187,100,3
60,2021-06-22,212,114,3
60,2021-06-23,220,125,3
60,2021-06-24,224,122,4
60,2021-06-25,242,135,4
60,2021-06-26,264,152,4
60,2021-06-27,264,152,4
60,2021-06-28,308,152,4
60,2021-06-29,332,152,4
60,2021-06-30,342,208,5
60,2021-07-01,357,219,5
60,2021-07-02,357,219,5
60,2021-07-03,388,238,5
60,2021-07-04,388,238,5
60,2021-07-05,388,238,5
60,2021-07-06,425,277,5
60,2021-07-07,435,287,5
60,2021-07-08,447,309,5
60,2021-07-09,456,335,5
60,2021-07-10,461,348,5
60,2021-07-11,461,348,5
60,2021-07-12,461,348,5
60,2021-07-13,480,376,6
60,2021-07-14,484,388,6
60,2021-07-15,490,405,6
60,2021-07-16,497,414,6
60,2021-07-17,502,420,6
60,2021-07-18,502,420,6
60,2021-07-19,502,420,6
60,2021-07-20,522,441,6
60,2021-07-21,527,457,6
60,2021-07-22,534,463,6
60,2021-07-23,551,470,6
60,2021-07-24,551,470,6
60,2021-07-25,551,470,6
60,2021-07-26,551,470,6
60,2021-07-27,579,486,6
60,2021-07-28,582,492,6
60,2021-07-29,582,504,6
60,2021-07-30,596,516,7
60,2021-07-31,596,516,7
60,2021-08-01,596,516,7
60,2021-08-02,596,516,7
60,2021-08-03,603,538,8
60,2021-08-04,610,544,8
60,2021-08-05,616,557,8
60,2021-08-06,623,563,8
60,2021-08-07,624,570,8
60,2021-08-08,624,570,8
60,2021-08-09,624,570,8
60,2021-08-10,633,581,8
60,2021-08-11,636,585,8
60,2021-08-12,638,590,8
60,2021-08-13,647,598,8
60,2021-08-14,647,598,8
60,2021-08-15,647,598,8
60,2021-08-16,647,598,8
60,2021-08-17,647,598,8
60,2021-08-18,660,617,8
60,2021-08-19,671,616,8
60,2021-08-20,671,616,8
60,2021-08-21,674,616,8
60,2021-08-22,674,616,8
60,2021-08-23,674,616,8
60,2021-08-24,681,635,8
60,2021-08-25,683,641,8
60,2021-08-26,684,647,8
60,2021-08-27,684,651,8
60,2021-08-28,684,651,8
60,2021-08-29,684,651,8
60,2021-08-30,684,651,8
60,2021-08-31,689,660,8
60,2021-09-01,691,662,8
60,2021-09-02,693,662,8
60,2021-09-03,694,664,8
60,2021-09-04,694,664,8
60,2021-09-05,694,664,8
60,2021-09-06,694,664,8
60,2021-09-07,696,671,8
60,2021-09-08,697,673,9
60,2021-09-09,699,674,9
60,2021-09-10,699,674,9
60,2021-09-11,701,677,9
60,2021-09-12,701,677,9
60,2021-09-13,706,680,9
60,2021-09-14,709,681,9
60,2021-09-15,712,684,9
60,2021-09-16,713,686,9
60,2021-09-17,713,686,9
60,2021-09-18,716,686,9
60,2021-09-19,716,686,9
60,2021-09-20,716,686,9
60,2021-09-21,725,693,9
60,2021-09-22,725,693,9
60,2021-09-23,738,695,9
60,2021-09-24,745,698,9
60,2021-09-25,745,698,9
60,2021-09-26,745,698,9
60,2021-09-27,751,709,9
60,2021-09-28,754,710,9
60,2021-09-29,754,710,9
60,2021-09-30,755,713,9
60,2021-10-01,755,713,9
60,2021-10-02,758,726,9
60,2021-10-03,758,726,9
60,2021-10-04,758,726,9
60,2021-10-05,783,737,10
